Row ID,Order ID,Order Date,Region,Category,Sub-Category,Segment,Sales,Profit,Discount,Quantity
590,ORD-1589,2021-02-16,Central,Office Supplies,Paper,Consumer,380.89,-4.53,0.3,4
591,ORD-1590,2021-04-04,Central,Office Supplies,Paper,Corporate,693.57,55.99,0.2,4
592,ORD-1591,2023-01-20,West,Technology,Machines,Corporate,242.91,53.15,0.0,7
593,ORD-1592,2022-03-29,Central,Office Supplies,Binders,Consumer,321.5,85.4,0.2,3
594,ORD-1593,2021-07-23,East,Technology,Machines,Consumer,470.28,121.49,0.2,3
595,ORD-1594,2021-08-06,West,Furniture,Chairs,Consumer,337.92,57.66,0.2,7
596,ORD-1595,2022-04-19,South,Technology,Accessories,Corporate,467.35,90.17,0.0,7
597,ORD-1596,2022-03-08,West,Technology,Machines,Consumer,105.23,-4.11,0.3,1
598,ORD-1597,2021-12-07,West,Technology,Phones,Corporate,680.64,21.86,0.3,7
599,ORD-1598,2022-07-05,East,Office Supplies,Storage,Consumer,709.1,-0.54,0.2,7
600,ORD-1599,2022-09-04,Central,Office Supplies,Paper,Home Office,508.74,106.94,0.2,2
601,ORD-1600,2021-10-16,West,Technology,Machines,Corporate,391.94,23.19,0.0,3
602,ORD-1601,2021-09-11,Central,Furniture,Bookcases,Home Office,560.18,117.51,0.1,5
603,ORD-1602,2023-01-04,West,Technology,Machines,Home Office,299.8,35.98,0.1,3
604,ORD-1603,2021-12-23,Central,Furniture,Bookcases,Consumer,184.35,53.1,0.0,3
605,ORD-1604,2021-01-23,East,Office Supplies,Paper,Corporate,798.3,206.28,0.3,7
606,ORD-1605,2023-02-01,West,Technology,Machines,Consumer,21.81,4.61,0.2,1
607,ORD-1606,2022-06-06,South,Technology,Phones,Consumer,513.67,16.88,0.2,5
608,ORD-1607,2023-01-28,East,Office Supplies,Paper,Consumer,661.1,185.0,0.0,4
609,ORD-1608,2023-04-17,East,Office Supplies,Paper,Consumer,566.03,9.39,0.2,1
610,ORD-1609,2021-04-10,Central,Office Supplies,Binders,Corporate,584.06,83.09,0.1,6
611,ORD-1610,2023-03-13,Central,Technology,Machines,Home Office,39.11,3.7,0.2,3
612,ORD-1611,2021-06-29,West,Office Supplies,Binders,Corporate,513.03,171.51,0.0,2
613,ORD-1612,2021-08-11,West,Office Supplies,Storage,Home Office,24.75,3.63,0.2,2
614,ORD-1613,2023-02-01,South,Office Supplies,Storage,Corporate,79.95,19.4,0.2,4
615,ORD-1614,2022-10-21,Central,Technology,Machines,Consumer,571.53,2.03,0.3,2
616,ORD-1615,2022-03-18,West,Technology,Phones,Corporate,334.24,17.83,0.2,2
617,ORD-1616,2022-08-31,South,Technology,Machines,Home Office,239.18,11.42,0.3,6
618,ORD-1617,2023-02-08,South,Technology,Machines,Consumer,227.61,26.5,0.1,5
619,ORD-1618,2021-11-21,East,Furniture,Tables,Home Office,676.94,163.92,0.0,5
620,ORD-1619,2022-05-31,South,Furniture,Bookcases,Home Office,46.26,4.5,0.2,1
621,ORD-1620,2021-01-16,South,Furniture,Bookcases,Corporate,612.5,157.17,0.2,7
622,ORD-1621,2023-03-03,West,Office Supplies,Binders,Corporate,696.21,136.29,0.1,6
623,ORD-1622,2021-12-02,West,Technology,Phones,Home Office,75.99,8.96,0.3,2
624,ORD-1623,2023-01-29,West,Technology,Accessories,Corporate,576.88,29.4,0.3,7
625,ORD-1624,2021-09-15,Central,Office Supplies,Paper,Corporate,450.95,11.72,0.2,3
626,ORD-1625,2022-05-12,Central,Furniture,Tables,Consumer,624.77,87.74,0.1,7
627,ORD-1626,2023-06-15,Central,Office Supplies,Storage,Consumer,241.73,64.57,0.1,7
628,ORD-1627,2021-06-09,West,Furniture,Chairs,Home Office,62.38,5.04,0.3,1
629,ORD-1628,2022-04-20,West,Technology,Phones,Home Office,20.11,5.13,0.1,2
630,ORD-1629,2023-05-02,West,Technology,Machines,Consumer,235.41,67.97,0.1,2
631,ORD-1630,2022-10-26,South,Furniture,Tables,Corporate,384.24,36.14,0.1,1
632,ORD-1631,2022-11-21,South,Furniture,Chairs,Consumer,84.52,-0.8,0.3,1
633,ORD-1632,2022-11-06,West,Furniture,Tables,Consumer,121.35,36.75,0.0,4
634,ORD-1633,2022-01-15,East,Furniture,Chairs,Consumer,466.01,134.01,0.1,5
635,ORD-1634,2022-06-29,South,Furniture,Bookcases,Consumer,349.46,46.55,0.1,4
636,ORD-1635,2022-11-22,South,Office Supplies,Binders,Home Office,546.61,139.99,0.0,2
637,ORD-1636,2022-03-03,West,Technology,Phones,Consumer,460.41,68.98,0.3,7
638,ORD-1637,2022-09-05,South,Furniture,Tables,Corporate,23.4,1.55,0.2,3
639,ORD-1638,2021-09-25,East,Technology,Accessories,Consumer,539.78,72.08,0.0,3
640,ORD-1639,2023-04-15,East,Technology,Machines,Corporate,761.6,208.07,0.2,1
641,ORD-1640,2022-07-31,West,Office Supplies,Paper,Corporate,102.18,18.42,0.2,5
642,ORD-1641,2022-02-21,South,Office Supplies,Paper,Consumer,57.59,11.49,0.0,7
643,ORD-1642,2021-06-17,West,Technology,Machines,Home Office,410.31,79.1,0.0,2
644,ORD-1643,2023-04-22,West,Office Supplies,Binders,Consumer,514.85,51.97,0.2,4
645,ORD-1644,2021-02-12,South,Furniture,Tables,Consumer,689.99,120.71,0.0,5
646,ORD-1645,2022-07-10,South,Office Supplies,Storage,Corporate,344.32,28.78,0.1,1
647,ORD-1646,2021-10-12,West,Office Supplies,Storage,Consumer,698.42,198.38,0.1,1
648,ORD-1647,2022-02-01,South,Technology,Accessories,Corporate,641.07,110.47,0.2,2
649,ORD-1648,2021-01-12,South,Technology,Phones,Home Office,327.89,50.98,0.3,2
650,ORD-1649,2022-08-30,Central,Furniture,Bookcases,Corporate,594.94,126.99,0.1,5
651,ORD-1650,2021-10-29,Central,Furniture,Tables,Corporate,552.11,44.04,0.1,4
652,ORD-1651,2023-06-17,East,Furniture,Bookcases,Corporate,86.57,8.69,0.2,1
653,ORD-1652,2021-09-10,West,Technology,Phones,Home Office,662.18,115.72,0.1,4
654,ORD-1653,2022-05-14,West,Furniture,Tables,Home Office,97.9,2.39,0.1,5
655,ORD-1654,2023-01-24,East,Furniture,Chairs,Consumer,730.63,18.85,0.1,4
656,ORD-1655,2021-02-04,South,Office Supplies,Binders,Home Office,760.1,104.79,0.2,7
657,ORD-1656,2022-12-28,South,Technology,Accessories,Corporate,277.59,38.46,0.3,5
658,ORD-1657,2023-04-29,South,Office Supplies,Storage,Consumer,381.99,-10.51,0.3,2
659,ORD-1658,2021-03-31,West,Furniture,Chairs,Home Office,548.48,52.91,0.3,7
660,ORD-1659,2023-02-15,Central,Technology,Machines,Home Office,191.45,48.4,0.3,3
661,ORD-1660,2022-08-28,Central,Furniture,Bookcases,Consumer,468.78,117.69,0.1,6
662,ORD-1661,2022-08-25,West,Office Supplies,Paper,Corporate,306.83,39.79,0.0,5
663,ORD-1662,2022-02-22,West,Technology,Phones,Consumer,286.61,41.67,0.2,4
664,ORD-1663,2021-04-25,West,Furniture,Chairs,Corporate,520.65,-20.61,0.3,3
665,ORD-1664,2022-09-09,Central,Technology,Phones,Consumer,537.15,183.84,0.0,7
666,ORD-1665,2021-07-15,South,Technology,Machines,Corporate,546.95,125.56,0.3,1
667,ORD-1666,2023-04-06,West,Office Supplies,Paper,Home Office,492.79,48.0,0.3,6
668,ORD-1667,2022-05-16,West,Technology,Phones,Home Office,138.82,-2.82,0.3,1
669,ORD-1668,2022-09-18,East,Furniture,Tables,Consumer,751.16,124.11,0.1,7
670,ORD-1669,2022-05-08,South,Office Supplies,Storage,Consumer,66.58,-1.51,0.3,2
671,ORD-1670,2021-03-16,South,Office Supplies,Storage,Corporate,792.36,178.72,0.2,4
672,ORD-1671,2022-02-17,West,Office Supplies,Storage,Home Office,444.7,70.44,0.2,6
673,ORD-1672,2022-01-11,Central,Technology,Machines,Home Office,305.23,63.39,0.2,7
674,ORD-1673,2022-02-24,East,Office Supplies,Binders,Consumer,129.83,35.59,0.1,3
675,ORD-1674,2022-12-30,East,Office Supplies,Binders,Corporate,471.07,134.02,0.2,4
676,ORD-1675,2021-10-04,East,Furniture,Chairs,Consumer,322.77,49.33,0.3,1
677,ORD-1676,2023-01-31,South,Technology,Machines,Corporate,289.25,17.7,0.3,6
678,ORD-1677,2022-11-07,South,Technology,Machines,Home Office,386.59,3.17,0.2,6
679,ORD-1678,2022-01-29,West,Technology,Accessories,Home Office,68.52,22.56,0.0,4
680,ORD-1679,2023-05-19,Central,Technology,Machines,Home Office,512.12,1.73,0.2,1
681,ORD-1680,2022-04-02,East,Furniture,Tables,Home Office,767.19,167.5,0.2,5
682,ORD-1681,2021-07-11,Central,Technology,Machines,Corporate,760.28,32.59,0.1,6
683,ORD-1682,2023-01-09,West,Technology,Machines,Corporate,744.36,117.53,0.1,2
684,ORD-1683,2022-11-20,East,Furniture,Chairs,Corporate,160.64,0.51,0.2,6
685,ORD-1684,2021-04-09,West,Technology,Accessories,Home Office,693.89,15.79,0.3,3
686,ORD-1685,2022-07-02,South,Technology,Machines,Consumer,545.99,188.02,0.0,5
687,ORD-1686,2021-04-06,Central,Office Supplies,Storage,Consumer,431.24,26.99,0.2,6
688,ORD-1687,2022-10-26,East,Technology,Machines,Consumer,104.94,25.76,0.3,3
689,ORD-1688,2022-10-25,East,Furniture,Chairs,Corporate,785.29,90.89,0.0,5
690,ORD-1689,2021-07-09,South,Furniture,Chairs,Consumer,360.86,15.46,0.2,6
691,ORD-1690,2023-01-06,South,Furniture,Bookcases,Consumer,505.43,12.26,0.1,4
692,ORD-1691,2021-02-06,Central,Furniture,Chairs,Consumer,638.22,61.6,0.2,1
693,ORD-1692,2023-02-19,South,Office Supplies,Binders,Corporate,768.91,258.25,0.0,2
694,ORD-1693,2022-01-04,West,Technology,Accessories,Consumer,610.7,187.04,0.0,6
695,ORD-1694,2022-11-26,East,Furniture,Bookcases,Corporate,580.3,34.59,0.2,3
696,ORD-1695,2022-06-09,East,Office Supplies,Binders,Corporate,539.95,150.13,0.2,2
697,ORD-1696,2021-10-06,South,Technology,Phones,Home Office,621.87,124.95,0.1,5
698,ORD-1697,2021-08-05,East,Office Supplies,Storage,Home Office,27.05,4.41,0.0,4
699,ORD-1698,2023-05-17,Central,Technology,Phones,Corporate,198.37,0.76,0.2,2
700,ORD-1699,2023-05-23,East,Furniture,Tables,Consumer,270.9,47.25,0.1,3
701,ORD-1700,2023-03-09,West,Furniture,Tables,Home Office,217.98,-0.27,0.2,3
702,ORD-1701,2021-09-30,West,Technology,Phones,Consumer,717.82,61.41,0.0,1
703,ORD-1702,2023-05-31,South,Furniture,Chairs,Corporate,139.97,37.21,0.2,3
704,ORD-1703,2021-03-03,West,Furniture,Bookcases,Corporate,405.85,112.95,0.0,1
705,ORD-1704,2022-08-19,West,Technology,Accessories,Consumer,515.65,96.06,0.3,3
706,ORD-1705,2023-05-30,East,Technology,Phones,Home Office,65.01,10.61,0.2,6
707,ORD-1706,2022-12-30,East,Technology,Machines,Corporate,505.19,63.3,0.0,4
708,ORD-1707,2021-12-08,South,Furniture,Chairs,Consumer,467.6,101.46,0.1,2
709,ORD-1708,2022-02-01,South,Furniture,Bookcases,Corporate,723.74,213.84,0.1,4
710,ORD-1709,2022-11-30,Central,Office Supplies,Binders,Home Office,41.46,2.33,0.2,1
711,ORD-1710,2021-01-19,Central,Technology,Machines,Corporate,198.38,20.35,0.0,2
712,ORD-1711,2021-06-26,South,Furniture,Tables,Consumer,550.05,184.34,0.0,5
713,ORD-1712,2022-09-04,West,Technology,Machines,Corporate,580.94,77.86,0.3,3
714,ORD-1713,2022-01-31,Central,Furniture,Chairs,Home Office,274.54,20.52,0.2,4
715,ORD-1714,2022-03-21,West,Furniture,Bookcases,Home Office,355.48,97.38,0.2,5
716,ORD-1715,2021-08-21,South,Technology,Phones,Home Office,347.17,71.85,0.3,4
717,ORD-1716,2021-03-17,Central,Furniture,Bookcases,Corporate,408.08,8.71,0.3,1
718,ORD-1717,2021-09-22,South,Technology,Machines,Consumer,250.64,54.27,0.3,4
719,ORD-1718,2022-03-31,East,Furniture,Bookcases,Home Office,516.11,5.52,0.2,7
720,ORD-1719,2023-03-07,Central,Office Supplies,Binders,Home Office,706.01,122.02,0.0,3
721,ORD-1720,2022-12-19,Central,Furniture,Bookcases,Corporate,671.94,180.1,0.0,5
722,ORD-1721,2023-01-05,West,Office Supplies,Paper,Home Office,621.48,166.21,0.1,2
723,ORD-1722,2022-01-19,West,Office Supplies,Storage,Corporate,703.19,2.55,0.2,4
724,ORD-1723,2022-07-18,East,Furniture,Bookcases,Home Office,351.68,58.92,0.0,5
725,ORD-1724,2023-05-01,Central,Furniture,Bookcases,Consumer,617.13,140.17,0.0,4
726,ORD-1725,2022-05-21,South,Office Supplies,Paper,Consumer,427.56,114.13,0.0,7
727,ORD-1726,2022-01-02,Central,Furniture,Chairs,Consumer,178.79,25.24,0.0,3
728,ORD-1727,2021-05-24,South,Office Supplies,Paper,Home Office,708.53,169.2,0.1,4
729,ORD-1728,2023-06-04,West,Technology,Machines,Home Office,261.87,49.47,0.2,7
730,ORD-1729,2021-03-10,East,Furniture,Tables,Consumer,344.44,60.89,0.0,2
731,ORD-1730,2021-04-09,West,Furniture,Tables,Corporate,718.91,189.64,0.0,3
732,ORD-1731,2022-01-31,South,Furniture,Bookcases,Corporate,231.72,37.37,0.0,3
733,ORD-1732,2021-01-25,East,Furniture,Chairs,Home Office,799.64,204.27,0.3,6
734,ORD-1733,2023-06-10,East,Office Supplies,Binders,Corporate,326.69,31.0,0.0,3
735,ORD-1734,2022-04-14,West,Technology,Phones,Corporate,343.29,79.92,0.1,3
736,ORD-1735,2022-04-29,East,Office Supplies,Storage,Corporate,229.84,44.85,0.1,3
737,ORD-1736,2022-07-19,South,Office Supplies,Binders,Consumer,510.18,50.81,0.1,4
738,ORD-1737,2021-05-31,Central,Office Supplies,Binders,Corporate,760.38,155.37,0.2,5
739,ORD-1738,2021-05-24,East,Office Supplies,Paper,Corporate,456.87,93.27,0.0,1
740,ORD-1739,2022-07-23,East,Office Supplies,Paper,Consumer,154.23,50.88,0.0,2
741,ORD-1740,2021-02-08,West,Furniture,Chairs,Home Office,563.82,-5.94,0.3,6
742,ORD-1741,2021-04-19,West,Furniture,Bookcases,Corporate,738.38,20.33,0.2,5
743,ORD-1742,2022-11-24,East,Office Supplies,Paper,Home Office,692.12,41.01,0.0,1
744,ORD-1743,2021-02-11,Central,Furniture,Chairs,Consumer,172.29,19.64,0.0,4
745,ORD-1744,2021-07-05,Central,Technology,Phones,Home Office,783.25,20.1,0.2,1
746,ORD-1745,2022-02-02,West,Technology,Machines,Consumer,587.1,70.8,0.2,1
747,ORD-1746,2021-08-11,West,Office Supplies,Binders,Consumer,263.35,18.15,0.1,4
748,ORD-1747,2022-09-26,South,Office Supplies,Paper,Corporate,319.8,71.84,0.2,3
749,ORD-1748,2021-05-13,Central,Office Supplies,Storage,Corporate,28.91,5.92,0.1,2
750,ORD-1749,2021-06-12,South,Furniture,Bookcases,Home Office,361.38,46.15,0.3,5
751,ORD-1750,2021-08-03,Central,Office Supplies,Paper,Consumer,657.36,138.23,0.0,3
752,ORD-1751,2023-01-03,West,Technology,Machines,Corporate,355.08,94.29,0.0,6
753,ORD-1752,2021-08-23,West,Technology,Phones,Consumer,112.42,22.48,0.3,3
754,ORD-1753,2023-04-23,Central,Office Supplies,Paper,Consumer,762.92,-0.37,0.3,2
755,ORD-1754,2022-10-20,Central,Furniture,Chairs,Home Office,650.86,53.98,0.2,7
756,ORD-1755,2023-01-21,Central,Office Supplies,Paper,Consumer,266.91,59.2,0.1,5
757,ORD-1756,2022-08-11,West,Office Supplies,Paper,Consumer,75.3,15.62,0.1,3
758,ORD-1757,2021-01-09,West,Office Supplies,Storage,Corporate,683.53,178.97,0.2,2
759,ORD-1758,2021-03-15,South,Technology,Phones,Home Office,213.06,-5.21,0.3,1
760,ORD-1759,2022-05-07,South,Technology,Accessories,Home Office,35.44,5.03,0.0,3
761,ORD-1760,2021-09-10,West,Office Supplies,Paper,Consumer,341.09,41.0,0.1,1
762,ORD-1761,2021-08-18,Central,Furniture,Bookcases,Home Office,704.83,49.69,0.0,3
763,ORD-1762,2022-06-03,Central,Technology,Accessories,Corporate,297.57,44.58,0.1,3
764,ORD-1763,2021-06-23,East,Office Supplies,Storage,Consumer,548.48,3.83,0.2,7
765,ORD-1764,2022-10-15,Central,Furniture,Bookcases,Corporate,317.52,77.01,0.0,6
766,ORD-1765,2021-06-17,East,Office Supplies,Storage,Home Office,592.12,29.43,0.2,3
767,ORD-1766,2021-06-19,East,Furniture,Chairs,Corporate,632.51,50.86,0.0,5
768,ORD-1767,2022-01-28,East,Furniture,Tables,Home Office,273.7,32.74,0.2,1
769,ORD-1768,2023-03-06,West,Office Supplies,Binders,Consumer,28.95,5.08,0.1,1
770,ORD-1769,2022-09-26,Central,Technology,Phones,Consumer,100.43,5.42,0.1,6
771,ORD-1770,2021-07-13,East,Technology,Accessories,Consumer,453.29,104.88,0.1,1
772,ORD-1771,2022-06-01,Central,Furniture,Chairs,Consumer,179.46,30.38,0.0,3
773,ORD-1772,2021-01-29,Central,Technology,Accessories,Consumer,492.28,81.18,0.1,2
774,ORD-1773,2021-06-14,East,Technology,Phones,Corporate,244.22,55.42,0.1,2
775,ORD-1774,2022-02-26,South,Office Supplies,Binders,Consumer,490.84,20.44,0.2,7
776,ORD-1775,2021-12-05,Central,Office Supplies,Storage,Corporate,762.11,90.78,0.2,4
777,ORD-1776,2022-10-10,West,Office Supplies,Paper,Consumer,487.25,-6.03,0.3,2
778,ORD-1777,2022-05-11,East,Office Supplies,Storage,Consumer,228.57,52.83,0.1,6
779,ORD-1778,2021-12-31,South,Technology,Phones,Consumer,215.7,33.48,0.1,6
780,ORD-1779,2023-04-13,East,Technology,Phones,Consumer,264.07,9.2,0.3,2
781,ORD-1780,2021-12-08,Central,Furniture,Chairs,Home Office,695.55,59.21,0.0,1
782,ORD-1781,2022-05-15,West,Furniture,Bookcases,Corporate,140.77,7.59,0.2,3
783,ORD-1782,2022-10-19,South,Technology,Machines,Home Office,708.74,157.12,0.2,4
784,ORD-1783,2022-05-26,Central,Office Supplies,Binders,Home Office,566.89,36.93,0.0,1
785,ORD-1784,2021-11-23,West,Technology,Machines,Home Office,32.01,7.71,0.3,1
786,ORD-1785,2021-08-05,West,Furniture,Chairs,Corporate,371.2,43.11,0.0,1
787,ORD-1786,2021-10-28,West,Technology,Machines,Home Office,675.05,163.24,0.1,6
788,ORD-1787,2021-05-12,West,Office Supplies,Binders,Home Office,782.07,155.95,0.0,3
789,ORD-1788,2023-03-15,West,Furniture,Tables,Corporate,358.19,92.06,0.2,5
790,ORD-1789,2021-03-11,West,Furniture,Tables,Consumer,733.35,160.16,0.3,4
791,ORD-1790,2021-09-09,South,Office Supplies,Paper,Corporate,358.83,65.13,0.0,3
792,ORD-1791,2022-02-19,East,Furniture,Bookcases,Home Office,479.77,102.7,0.0,1
793,ORD-1792,2023-02-26,West,Technology,Machines,Consumer,208.78,4.43,0.3,7
794,ORD-1793,2022-03-21,Central,Furniture,Chairs,Consumer,175.43,0.88,0.2,4
795,ORD-1794,2023-05-26,West,Office Supplies,Storage,Home Office,30.72,2.97,0.2,6
796,ORD-1795,2021-07-01,Central,Furniture,Chairs,Corporate,231.23,53.96,0.3,3
797,ORD-1796,2021-06-16,West,Office Supplies,Storage,Corporate,377.97,20.64,0.2,1
798,ORD-1797,2021-04-01,West,Furniture,Chairs,Home Office,544.84,71.73,0.1,7
799,ORD-1798,2022-12-15,South,Office Supplies,Paper,Home Office,674.02,90.98,0.1,4
800,ORD-1799,2023-05-08,East,Office Supplies,Paper,Corporate,747.51,213.81,0.0,3
801,ORD-1800,2022-06-15,West,Furniture,Bookcases,Home Office,501.09,63.14,0.0,3
802,ORD-1801,2021-02-08,East,Technology,Machines,Home Office,426.73,94.4,0.2,1
803,ORD-1802,2021-05-06,West,Technology,Accessories,Home Office,738.2,191.87,0.1,7
804,ORD-1803,2022-03-27,South,Technology,Phones,Corporate,229.71,53.88,0.3,5
805,ORD-1804,2021-06-22,Central,Technology,Machines,Home Office,539.84,105.92,0.3,2
806,ORD-1805,2022-10-15,West,Furniture,Tables,Corporate,511.59,92.8,0.2,6
807,ORD-1806,2023-01-24,East,Technology,Phones,Home Office,353.53,42.6,0.3,3
808,ORD-1807,2021-08-08,West,Technology,Phones,Corporate,750.3,64.39,0.3,7
809,ORD-1808,2022-09-30,East,Furniture,Tables,Consumer,248.06,42.08,0.2,5
810,ORD-1809,2021-02-27,East,Office Supplies,Binders,Corporate,254.82,20.97,0.3,3
811,ORD-1810,2022-10-22,East,Technology,Phones,Home Office,403.05,9.27,0.3,1
812,ORD-1811,2022-04-21,South,Technology,Machines,Corporate,616.26,14.45,0.1,1
813,ORD-1812,2022-04-01,South,Furniture,Chairs,Home Office,222.98,11.94,0.1,5
814,ORD-1813,2023-04-09,East,Furniture,Bookcases,Corporate,74.98,22.7,0.1,2
815,ORD-1814,2023-06-14,West,Furniture,Tables,Corporate,707.72,210.86,0.0,3
816,ORD-1815,2021-12-27,East,Furniture,Bookcases,Consumer,106.14,5.56,0.0,4
817,ORD-1816,2021-01-01,Central,Furniture,Chairs,Corporate,214.97,27.09,0.3,1
818,ORD-1817,2022-01-22,Central,Office Supplies,Storage,Home Office,298.37,3.88,0.2,1
819,ORD-1818,2021-12-14,South,Technology,Phones,Home Office,665.93,195.87,0.1,5
820,ORD-1819,2021-07-09,West,Furniture,Bookcases,Corporate,274.86,36.3,0.1,2
821,ORD-1820,2022-05-20,Central,Office Supplies,Paper,Corporate,754.07,109.78,0.0,5
822,ORD-1821,2021-07-10,South,Furniture,Bookcases,Consumer,326.33,77.88,0.2,7
823,ORD-1822,2022-05-23,East,Technology,Phones,Consumer,171.21,44.23,0.1,7
824,ORD-1823,2022-01-04,East,Furniture,Bookcases,Consumer,673.57,86.59,0.2,6
825,ORD-1824,2022-02-13,Central,Furniture,Tables,Consumer,362.58,39.44,0.1,7
826,ORD-1825,2023-04-04,South,Office Supplies,Storage,Consumer,545.44,145.4,0.0,4
827,ORD-1826,2021-04-27,Central,Office Supplies,Storage,Corporate,199.09,23.67,0.2,7
828,ORD-1827,2021-05-14,East,Technology,Machines,Corporate,21.55,3.87,0.1,4
829,ORD-1828,2021-02-27,Central,Technology,Accessories,Corporate,421.65,76.91,0.1,6
830,ORD-1829,2022-07-10,East,Office Supplies,Paper,Consumer,34.92,7.32,0.2,3
831,ORD-1830,2022-11-16,West,Office Supplies,Binders,Corporate,208.4,43.85,0.1,3
832,ORD-1831,2022-11-03,South,Office Supplies,Binders,Corporate,193.44,21.97,0.0,3
833,ORD-1832,2021-06-22,West,Office Supplies,Binders,Corporate,211.37,13.34,0.2,7
834,ORD-1833,2023-04-09,West,Office Supplies,Storage,Home Office,202.68,43.54,0.2,3
835,ORD-1834,2023-03-26,West,Technology,Phones,Corporate,454.37,98.22,0.2,1
836,ORD-1835,2021-05-29,Central,Furniture,Chairs,Corporate,441.91,63.44,0.1,2
837,ORD-1836,2021-03-21,East,Office Supplies,Paper,Consumer,153.92,18.2,0.1,5
838,ORD-1837,2023-06-05,South,Technology,Machines,Home Office,699.01,18.62,0.1,7
839,ORD-1838,2021-08-01,East,Furniture,Tables,Home Office,110.01,21.86,0.0,5
840,ORD-1839,2021-07-22,Central,Office Supplies,Binders,Home Office,283.02,71.92,0.3,1
841,ORD-1840,2023-02-03,Central,Technology,Accessories,Corporate,180.88,50.55,0.0,3
842,ORD-1841,2021-08-17,Central,Technology,Machines,Corporate,179.37,60.17,0.0,1
843,ORD-1842,2022-11-07,Central,Technology,Machines,Corporate,34.14,10.49,0.0,3
844,ORD-1843,2021-08-15,South,Office Supplies,Binders,Home Office,389.92,99.7,0.2,3
845,ORD-1844,2022-10-21,East,Furniture,Chairs,Consumer,557.13,125.06,0.3,6
846,ORD-1845,2022-06-16,Central,Technology,Accessories,Corporate,584.29,108.56,0.3,5
847,ORD-1846,2022-03-17,South,Technology,Machines,Home Office,660.68,13.89,0.3,4
848,ORD-1847,2022-02-06,South,Furniture,Chairs,Consumer,280.23,58.7,0.0,5
849,ORD-1848,2021-02-16,East,Furniture,Chairs,Consumer,163.08,23.05,0.1,7
850,ORD-1849,2021-08-21,West,Furniture,Chairs,Corporate,383.72,66.35,0.0,1
851,ORD-1850,2021-11-01,East,Furniture,Bookcases,Corporate,646.76,48.03,0.2,2
852,ORD-1851,2022-06-10,South,Technology,Accessories,Home Office,72.24,11.83,0.1,7
853,ORD-1852,2021-05-23,South,Technology,Phones,Home Office,442.57,94.88,0.3,4
854,ORD-1853,2022-02-19,Central,Technology,Accessories,Consumer,525.69,97.33,0.0,5
855,ORD-1854,2022-05-28,West,Technology,Machines,Consumer,646.98,38.47,0.2,5
856,ORD-1855,2022-01-08,South,Office Supplies,Paper,Consumer,456.07,83.88,0.0,3
857,ORD-1856,2022-07-20,South,Office Supplies,Storage,Corporate,293.41,41.82,0.3,7
858,ORD-1857,2023-06-05,East,Furniture,Tables,Home Office,308.27,31.09,0.2,3
859,ORD-1858,2021-09-16,South,Office Supplies,Storage,Consumer,532.25,143.06,0.2,6
860,ORD-1859,2022-10-18,South,Office Supplies,Storage,Home Office,189.78,51.75,0.1,1
861,ORD-1860,2022-04-16,South,Furniture,Bookcases,Corporate,24.14,-0.27,0.3,7
862,ORD-1861,2021-01-12,West,Office Supplies,Storage,Corporate,57.95,11.01,0.3,2
863,ORD-1862,2021-11-26,West,Office Supplies,Paper,Consumer,447.47,83.02,0.3,7
864,ORD-1863,2023-01-06,East,Office Supplies,Storage,Home Office,548.43,1.15,0.3,5
865,ORD-1864,2023-02-23,Central,Technology,Machines,Corporate,181.65,33.18,0.3,7
866,ORD-1865,2021-12-24,East,Furniture,Bookcases,Home Office,536.74,138.01,0.2,5
867,ORD-1866,2022-02-12,West,Furniture,Bookcases,Home Office,143.77,26.97,0.3,3
868,ORD-1867,2022-10-30,South,Furniture,Bookcases,Corporate,357.87,102.62,0.1,5
869,ORD-1868,2022-01-08,Central,Technology,Accessories,Home Office,442.48,29.62,0.1,2
870,ORD-1869,2021-01-08,Central,Furniture,Tables,Corporate,343.68,24.5,0.2,3
871,ORD-1870,2021-05-02,South,Office Supplies,Paper,Corporate,164.59,18.84,0.0,6
872,ORD-1871,2021-12-14,Central,Furniture,Bookcases,Consumer,697.54,120.06,0.1,7
873,ORD-1872,2022-11-07,Central,Furniture,Chairs,Consumer,455.18,104.17,0.1,4
874,ORD-1873,2021-03-31,South,Office Supplies,Binders,Home Office,366.21,68.79,0.2,1
875,ORD-1874,2022-10-10,East,Office Supplies,Binders,Consumer,232.12,41.78,0.1,3
876,ORD-1875,2022-11-29,West,Furniture,Bookcases,Corporate,752.47,65.85,0.1,6
877,ORD-1876,2021-11-12,East,Office Supplies,Paper,Home Office,230.22,22.78,0.3,6
878,ORD-1877,2021-06-27,East,Furniture,Bookcases,Consumer,190.6,39.48,0.3,2
879,ORD-1878,2022-06-24,South,Furniture,Bookcases,Corporate,536.34,126.84,0.2,7
880,ORD-1879,2023-01-02,South,Office Supplies,Binders,Consumer,786.98,-10.61,0.3,5
881,ORD-1880,2023-05-19,West,Office Supplies,Binders,Home Office,603.31,108.42,0.0,1
882,ORD-1881,2021-02-10,Central,Furniture,Tables,Home Office,381.91,11.5,0.1,5
883,ORD-1882,2023-01-10,East,Furniture,Bookcases,Home Office,713.0,112.08,0.2,6
884,ORD-1883,2022-12-05,Central,Furniture,Bookcases,Home Office,540.14,80.32,0.1,6
885,ORD-1884,2022-05-17,West,Office Supplies,Paper,Home Office,712.73,128.91,0.3,7
